ts,pOpen,pHigh,pLow,pClose
2019-10-23T21:06:00.000Z,7488.7,7488.7,7487.3,7487.3
2019-10-23T21:07:00.000Z,7487,7487,7482.9,7485.9
2019-10-23T21:08:00.000Z,7485.9,7485.9,7485.8,7485.9
2019-10-23T21:09:00.000Z,7485.9,7485.9,7485.5,7485.6
2019-10-23T21:10:00.000Z,7485.6,7485.6,7485.5,7485.6
2019-10-23T21:11:00.000Z,7485.6,7485.6,7485.5,7485.6
2019-10-23T21:12:00.000Z,7485.6,7487.4,7482.3,7482.9
2019-10-23T21:13:00.000Z,7482.5,7482.5,7476.9,7476.9
2019-10-23T21:14:00.000Z,7476.5,7476.5,7474.5,7474.6
2019-10-23T21:15:00.000Z,7474.6,7477.8,7472.6,7476.4
2019-10-23T21:16:00.000Z,7476.5,7476.5,7473.6,7473.6
2019-10-23T21:17:00.000Z,7474.9,7474.9,7471,7472.6
2019-10-23T21:18:00.000Z,7472.6,7473.1,7472.2,7473
2019-10-23T21:19:00.000Z,7473,7473,7467.4,7467.8
2019-10-23T21:20:00.000Z,7467.8,7467.9,7466.8,7467
2019-10-23T21:21:00.000Z,7467,7467,7467,7467
2019-10-23T21:22:00.000Z,7466,7466,7465.9,7465.9
2019-10-23T21:23:00.000Z,7465,7465,7464.9,7464.9
2019-10-23T21:24:00.000Z,7464.9,7465,7462.3,7463.1
2019-10-23T21:25:00.000Z,7463.2,7463.2,7455,7455
2019-10-23T21:26:00.000Z,7455.1,7455.1,7450,7450.5
2019-10-23T21:27:00.000Z,7450.5,7451.4,7447.4,7447.9
2019-10-23T21:28:00.000Z,7447.9,7450.2,7447.5,7450.1
2019-10-23T21:29:00.000Z,7450.2,7451.2,7447.1,7450.4
2019-10-23T21:30:00.000Z,7450.5,7450.9,7449.1,7450.8
2019-10-23T21:31:00.000Z,7450.7,7451.6,7449.1,7450.8
2019-10-23T21:32:00.000Z,7450.9,7453.6,7450,7451.7
2019-10-23T21:33:00.000Z,7451.7,7451.7,7450.2,7451.7
2019-10-23T21:34:00.000Z,7451.7,7454,7451.7,7453.3
2019-10-23T21:35:00.000Z,7453.3,7453.4,7452.1,7453.1
2019-10-23T21:36:00.000Z,7453.1,7453.2,7450.7,7451.2
2019-10-23T21:37:00.000Z,7451.2,7452,7449.1,7452
2019-10-23T21:38:00.000Z,7452,7452,7447.9,7448.5
2019-10-23T21:39:00.000Z,7448.5,7449,7443.3,7443.9
2019-10-23T21:40:00.000Z,7443.8,7443.8,7441.6,7442.6
2019-10-23T21:41:00.000Z,7442.6,7442.6,7441.6,7441.8
2019-10-23T21:42:00.000Z,7441.8,7441.8,7439.9,7440
2019-10-23T21:43:00.000Z,7440.1,7440.1,7430.5,7435.5
2019-10-23T21:44:00.000Z,7435.6,7435.6,7431.2,7433
2019-10-23T21:45:00.000Z,7433.9,7435.3,7432.2,7435.2
2019-10-23T21:46:00.000Z,7435.3,7438.1,7435.2,7437.5
2019-10-23T21:47:00.000Z,7437.5,7437.5,7429.1,7429.1
2019-10-23T21:48:00.000Z,7429.1,7430.1,7427.9,7430
2019-10-23T21:49:00.000Z,7430.1,7432.8,7428.4,7428.4
2019-10-23T21:50:00.000Z,7428.4,7428.4,7425.3,7427
2019-10-23T21:51:00.000Z,7426.5,7433,7423.1,7431.2
2019-10-23T21:52:00.000Z,7430.5,7430.5,7428.2,7428.3
2019-10-23T21:53:00.000Z,7428.2,7445.1,7426.6,7440.3
2019-10-23T21:54:00.000Z,7440.2,7444.5,7437.3,7437.3
2019-10-23T21:55:00.000Z,7437.3,7437.3,7430.4,7431.6
2019-10-23T21:56:00.000Z,7431.6,7438.7,7428.3,7428.3
2019-10-23T21:57:00.000Z,7427,7432.4,7426.3,7432
2019-10-23T21:58:00.000Z,7431.9,7434.7,7431.9,7433.3
2019-10-23T21:59:00.000Z,7433.3,7433.3,7427.5,7427.5
2019-10-23T22:00:00.000Z,7427.6,7432.8,7427.5,7432.8
2019-10-23T22:01:00.000Z,7432.8,7432.8,7428.3,7428.3
2019-10-23T22:02:00.000Z,7428.4,7429.8,7428.4,7429.7
2019-10-23T22:03:00.000Z,7429.6,7432.2,7429.2,7429.2
2019-10-23T22:04:00.000Z,7428.3,7428.4,7426,7426
2019-10-23T22:05:00.000Z,7425.7,7427.7,7425.7,7427.7
2019-10-23T22:06:00.000Z,7427.7,7438.6,7427.6,7438.6
2019-10-23T22:07:00.000Z,7439.7,7439.7,7433.8,7433.9
2019-10-23T22:08:00.000Z,7433.8,7433.8,7423.9,7424.7
2019-10-23T22:09:00.000Z,7424.7,7427.1,7424.7,7426.9
2019-10-23T22:10:00.000Z,7426.5,7429,7426.5,7429
2019-10-23T22:11:00.000Z,7428.9,7429,7428.2,7428.2
2019-10-23T22:12:00.000Z,7428.2,7435.9,7427.5,7435.7
2019-10-23T22:13:00.000Z,7435.6,7435.6,7431,7432.3
2019-10-23T22:14:00.000Z,7431.2,7431.2,7428,7428
2019-10-23T22:15:00.000Z,7427.9,7428,7427.9,7427.9
2019-10-23T22:16:00.000Z,7427.9,7431.5,7427.9,7429.6
2019-10-23T22:17:00.000Z,7429.6,7445.4,7429.6,7444.8
2019-10-23T22:18:00.000Z,7444.8,7448.5,7440.7,7446.9
2019-10-23T22:19:00.000Z,7446.2,7457.2,7446.2,7447.6
2019-10-23T22:20:00.000Z,7446.9,7452.3,7446.9,7448.9
2019-10-23T22:21:00.000Z,7448.9,7459.5,7448.9,7453.4
2019-10-23T22:22:00.000Z,7455.7,7462.1,7449.5,7452.9
2019-10-23T22:23:00.000Z,7452.9,7454.8,7446.9,7447.5
2019-10-23T22:24:00.000Z,7449.2,7454.9,7448.7,7449.6
2019-10-23T22:25:00.000Z,7451.8,7451.9,7450.5,7451.9
2019-10-23T22:26:00.000Z,7451.9,7451.9,7449.4,7449.4
2019-10-23T22:27:00.000Z,7449.3,7449.3,7445.4,7448.4
2019-10-23T22:28:00.000Z,7448.3,7448.3,7442.5,7442.6
2019-10-23T22:29:00.000Z,7442.5,7442.5,7434.1,7434.2
2019-10-23T22:30:00.000Z,7434.2,7444.3,7434.2,7442.8
2019-10-23T22:31:00.000Z,7442.7,7442.7,7438,7438
2019-10-23T22:32:00.000Z,7438,7442.1,7438,7440.3
2019-10-23T22:33:00.000Z,7440.3,7444.1,7438.5,7442.5
2019-10-23T22:34:00.000Z,7442.5,7443.5,7439.4,7443.4
2019-10-23T22:35:00.000Z,7443.4,7443.4,7436.7,7436.7
2019-10-23T22:36:00.000Z,7434.8,7434.9,7430.6,7430.6
2019-10-23T22:37:00.000Z,7432.3,7432.3,7430.8,7430.9
2019-10-23T22:38:00.000Z,7430.8,7430.8,7408.4,7418.6
2019-10-23T22:39:00.000Z,7418.6,7418.6,7400,7406.3
2019-10-23T22:40:00.000Z,7407.3,7412.5,7407.3,7407.7
2019-10-23T22:41:00.000Z,7405.7,7408.6,7400.8,7400.8
2019-10-23T22:42:00.000Z,7400.7,7421.1,7394.4,7416.1
2019-10-23T22:43:00.000Z,7415.3,7415.3,7403,7403
2019-10-23T22:44:00.000Z,7403.1,7406.8,7400.5,7400.5
2019-10-23T22:45:00.000Z,7400.6,7402.7,7400.6,7400.9
2019-10-23T22:46:00.000Z,7400.9,7400.9,7400.1,7400.6
2019-10-23T22:47:00.000Z,7401,7401,7397.1,7397.1
2019-10-23T22:48:00.000Z,7397.2,7412.5,7397.2,7411.2
2019-10-23T22:49:00.000Z,7411.1,7412.2,7400,7405.6
2019-10-23T22:50:00.000Z,7404.6,7414,7403.2,7413.1
2019-10-23T22:51:00.000Z,7413.2,7416.3,7407.2,7409.1
2019-10-23T22:52:00.000Z,7409.8,7417.4,7409.8,7415.9
2019-10-23T22:53:00.000Z,7415.5,7424.9,7414.1,7419.6
2019-10-23T22:54:00.000Z,7419.7,7423.6,7419.1,7423.6
2019-10-23T22:55:00.000Z,7423.6,7423.7,7415.7,7418.5
2019-10-23T22:56:00.000Z,7418.1,7419.1,7418.1,7418.7
2019-10-23T22:57:00.000Z,7418.7,7419.5,7415,7415
2019-10-23T22:58:00.000Z,7414.4,7414.4,7412.7,7412.9
2019-10-23T22:59:00.000Z,7412.9,7422.3,7412.9,7419.7
2019-10-23T23:00:00.000Z,7419.4,7419.4,7408.4,7408.4
2019-10-23T23:01:00.000Z,7410.2,7419,7408.4,7416.3
2019-10-23T23:02:00.000Z,7417.9,7417.9,7409.5,7412
2019-10-23T23:03:00.000Z,7412.3,7413.3,7408.7,7412.2
2019-10-23T23:04:00.000Z,7413.3,7416.7,7413,7414.9
2019-10-23T23:05:00.000Z,7412.7,7415.8,7412,7413.7
2019-10-23T23:06:00.000Z,7412.3,7419.7,7412.3,7417.6
2019-10-23T23:07:00.000Z,7418.4,7419.6,7415.6,7418.1
2019-10-23T23:08:00.000Z,7418.3,7421.9,7417.8,7418.8
2019-10-23T23:09:00.000Z,7418.7,7420,7417.3,7417.3
2019-10-23T23:10:00.000Z,7417.3,7417.3,7410,7412
2019-10-23T23:11:00.000Z,7412.2,7412.8,7408,7408.1
2019-10-23T23:12:00.000Z,7408.1,7431.9,7408.1,7431.9
2019-10-23T23:13:00.000Z,7432,7432,7421.9,7427.4
2019-10-23T23:14:00.000Z,7430.2,7432.9,7425.5,7427
2019-10-23T23:15:00.000Z,7427.9,7433.2,7421.5,7431.3
2019-10-23T23:16:00.000Z,7430.5,7442.5,7430.5,7439.6
2019-10-23T23:17:00.000Z,7440.1,7446.6,7440.1,7445.7
2019-10-23T23:18:00.000Z,7445.8,7446.7,7438.4,7440
2019-10-23T23:19:00.000Z,7440.6,7446.6,7440.2,7444.9
2019-10-23T23:20:00.000Z,7445.1,7446,7443.6,7443.6
2019-10-23T23:21:00.000Z,7443.1,7444.9,7438.5,7444.9
2019-10-23T23:22:00.000Z,7444.9,7448,7441.3,7444.9
2019-10-23T23:23:00.000Z,7443.2,7445,7442.5,7444.5
2019-10-23T23:24:00.000Z,7445.5,7455.9,7444.4,7451
2019-10-23T23:25:00.000Z,7451,7455.6,7451,7452.8
2019-10-23T23:26:00.000Z,7451.9,7451.9,7444.5,7449.2
2019-10-23T23:27:00.000Z,7448.1,7450.1,7446.1,7446.7
2019-10-23T23:28:00.000Z,7449.2,7466.3,7449.2,7458.2
2019-10-23T23:29:00.000Z,7456.4,7459.7,7452.6,7459.7
2019-10-23T23:30:00.000Z,7464.2,7465,7455.3,7460
2019-10-23T23:31:00.000Z,7458.9,7466,7457.7,7459.3
2019-10-23T23:32:00.000Z,7460.6,7465.4,7459,7462
2019-10-23T23:33:00.000Z,7462.1,7462.1,7457.9,7459
2019-10-23T23:34:00.000Z,7458.9,7467.8,7458,7464.1
2019-10-23T23:35:00.000Z,7464,7465.7,7459.7,7464.1
2019-10-23T23:36:00.000Z,7464,7467.3,7460.8,7467.2
2019-10-23T23:37:00.000Z,7467.4,7469,7465.8,7465.8
2019-10-23T23:38:00.000Z,7466.8,7466.8,7451.6,7451.6
2019-10-23T23:39:00.000Z,7454.2,7454.2,7448.7,7450.1
2019-10-23T23:40:00.000Z,7450,7450.1,7445.5,7445.5
2019-10-23T23:41:00.000Z,7445.5,7449.4,7445.4,7447
2019-10-23T23:42:00.000Z,7447,7447.4,7443.9,7444
2019-10-23T23:43:00.000Z,7444,7452.3,7441.1,7446.8
2019-10-23T23:44:00.000Z,7446.6,7446.6,7441.7,7444.1
2019-10-23T23:45:00.000Z,7442.4,7452.7,7441.2,7452.5
2019-10-23T23:46:00.000Z,7452.5,7456,7444.9,7445.3
2019-10-23T23:47:00.000Z,7443.2,7452,7441.2,7446.1
2019-10-23T23:48:00.000Z,7446,7451.9,7441.8,7447.4
2019-10-23T23:49:00.000Z,7445.7,7457,7445.7,7457
2019-10-23T23:50:00.000Z,7457,7459.6,7447.9,7450.1
2019-10-23T23:51:00.000Z,7450.2,7456.9,7449.8,7454.9
2019-10-23T23:52:00.000Z,7455,7455,7454.5,7454.8
2019-10-23T23:53:00.000Z,7454.8,7454.9,7451.5,7451.5
2019-10-23T23:54:00.000Z,7451.4,7454.8,7447.3,7447.3
2019-10-23T23:55:00.000Z,7447.2,7447.2,7438.4,7442.8
2019-10-23T23:56:00.000Z,7441.7,7450,7441.7,7445.5
2019-10-23T23:57:00.000Z,7445.5,7462.8,7445.5,7462.5
2019-10-23T23:58:00.000Z,7462.5,7462.6,7458.8,7460.9
2019-10-23T23:59:00.000Z,7460.9,7469.9,7460.8,7464.7
2019-10-24T00:00:00.000Z,7464,7464.1,7457.2,7459
2019-10-24T00:01:00.000Z,7460.3,7465.3,7459,7460.4
2019-10-24T00:02:00.000Z,7459.2,7459.2,7450.8,7455.5
2019-10-24T00:03:00.000Z,7454.8,7467.6,7454.8,7465.6
2019-10-24T00:04:00.000Z,7466.9,7469.8,7464.8,7467.8
2019-10-24T00:05:00.000Z,7468.8,7477.8,7468.8,7471
2019-10-24T00:06:00.000Z,7471,7475.1,7469,7474
2019-10-24T00:07:00.000Z,7474.1,7477.2,7466.6,7474
2019-10-24T00:08:00.000Z,7473.9,7476.3,7468.1,7475.6
2019-10-24T00:09:00.000Z,7476.3,7482.6,7474,7482.6
2019-10-24T00:10:00.000Z,7482.6,7493.7,7482.5,7489.1
2019-10-24T00:11:00.000Z,7489.2,7493.3,7486.9,7488.4
2019-10-24T00:12:00.000Z,7488.4,7488.4,7484.9,7487.5
2019-10-24T00:13:00.000Z,7487.5,7489.4,7487.2,7487.9
2019-10-24T00:14:00.000Z,7487.9,7488,7486.7,7487.2
2019-10-24T00:15:00.000Z,7487.3,7487.3,7470.2,7470.3
2019-10-24T00:16:00.000Z,7471.9,7475.1,7458.1,7459.9
2019-10-24T00:17:00.000Z,7459.9,7471,7459.9,7468.2
2019-10-24T00:18:00.000Z,7468.2,7471.4,7460.5,7461.5
2019-10-24T00:19:00.000Z,7463.8,7471.4,7463.8,7471.3
2019-10-24T00:20:00.000Z,7471.4,7471.4,7461.6,7461.7
2019-10-24T00:21:00.000Z,7461.7,7471,7461.7,7469.6
2019-10-24T00:22:00.000Z,7469.9,7469.9,7467.5,7467.5
2019-10-24T00:23:00.000Z,7467.6,7468.9,7466.3,7468.9
2019-10-24T00:24:00.000Z,7468.9,7468.9,7461.2,7465.7
2019-10-24T00:25:00.000Z,7466,7466.5,7455.1,7463.2
2019-10-24T00:26:00.000Z,7463.2,7464,7450,7454.7
2019-10-24T00:27:00.000Z,7456.1,7456.1,7451.6,7453
2019-10-24T00:28:00.000Z,7453,7458.5,7452.7,7458.5
2019-10-24T00:29:00.000Z,7458.6,7464.4,7458.6,7461.1
2019-10-24T00:30:00.000Z,7461,7461,7457.9,7458
2019-10-24T00:31:00.000Z,7458,7462.4,7457.5,7462.2
2019-10-24T00:32:00.000Z,7462.2,7462.2,7458.4,7459.3
2019-10-24T00:33:00.000Z,7459.3,7461.4,7459.2,7461.4
2019-10-24T00:34:00.000Z,7461.4,7461.4,7456.3,7456.3
2019-10-24T00:35:00.000Z,7456.4,7464.9,7456.4,7463.9
2019-10-24T00:36:00.000Z,7462.2,7464.1,7460.3,7460.3
2019-10-24T00:37:00.000Z,7460.3,7463,7458.7,7459.4
2019-10-24T00:38:00.000Z,7459.3,7460.9,7458.5,7460.7
2019-10-24T00:39:00.000Z,7462.9,7462.9,7458.7,7458.7
2019-10-24T00:40:00.000Z,7458.7,7458.7,7452.7,7457.9
2019-10-24T00:41:00.000Z,7458,7459.3,7452.8,7459.3
2019-10-24T00:42:00.000Z,7459.6,7461.6,7454,7454
2019-10-24T00:43:00.000Z,7455.2,7459,7452.3,7452.3
2019-10-24T00:44:00.000Z,7452.3,7456,7452.3,7456
2019-10-24T00:45:00.000Z,7456,7458.3,7456,7458.3
2019-10-24T00:46:00.000Z,7458.3,7458.3,7457.1,7458.3
2019-10-24T00:47:00.000Z,7458.2,7465.4,7458.2,7464.4
2019-10-24T00:48:00.000Z,7464.3,7464.4,7460.9,7462.5
2019-10-24T00:49:00.000Z,7462.5,7463.6,7460.9,7460.9
2019-10-24T00:50:00.000Z,7460.9,7461,7457.5,7457.5
2019-10-24T00:51:00.000Z,7457.6,7457.6,7455.6,7455.7
2019-10-24T00:52:00.000Z,7456,7460,7456,7459.1
2019-10-24T00:53:00.000Z,7460,7465,7457.6,7457.7
2019-10-24T00:54:00.000Z,7457.7,7464.3,7456,7458.1
2019-10-24T00:55:00.000Z,7458.1,7464.4,7458.1,7463.8
2019-10-24T00:56:00.000Z,7463.8,7463.8,7460.1,7460.1
2019-10-24T00:57:00.000Z,7460.2,7460.9,7460.2,7460.8
2019-10-24T00:58:00.000Z,7460.9,7462.7,7460.9,7462.6
2019-10-24T00:59:00.000Z,7462.6,7462.6,7458.2,7460.3
2019-10-24T01:00:00.000Z,7460.3,7462.8,7460.3,7461.8
2019-10-24T01:01:00.000Z,7461.9,7462.7,7461.8,7462.7
2019-10-24T01:02:00.000Z,7462.8,7465.1,7461.9,7463.7
2019-10-24T01:03:00.000Z,7463.7,7463.7,7463.7,7463.7
2019-10-24T01:04:00.000Z,7463.7,7463.8,7457.6,7462.7
2019-10-24T01:05:00.000Z,7462.7,7463.5,7462.7,7463
2019-10-24T01:06:00.000Z,7463,7466,7462.9,7465.2
2019-10-24T01:07:00.000Z,7465.1,7466,7465.1,7466
2019-10-24T01:08:00.000Z,7465.9,7467.5,7464.8,7467.5
2019-10-24T01:09:00.000Z,7467.5,7475.3,7467.5,7474.7
2019-10-24T01:10:00.000Z,7474.7,7474.7,7470.1,7471.3
2019-10-24T01:11:00.000Z,7471.2,7472.2,7466.2,7466.2
2019-10-24T01:12:00.000Z,7469.1,7471.8,7469.1,7469.6
2019-10-24T01:13:00.000Z,7469.6,7471.6,7467.9,7467.9
2019-10-24T01:14:00.000Z,7467.9,7467.9,7458.2,7458.2
2019-10-24T01:15:00.000Z,7458.2,7458.7,7452.1,7454.1
2019-10-24T01:16:00.000Z,7452.1,7454.1,7452,7452.4
2019-10-24T01:17:00.000Z,7452.4,7456.4,7451.5,7451.5
2019-10-24T01:18:00.000Z,7451.4,7452.9,7450.1,7451.7
2019-10-24T01:19:00.000Z,7451.7,7452.5,7451.6,7451.7
2019-10-24T01:20:00.000Z,7452.3,7452.7,7449.1,7451.6
2019-10-24T01:21:00.000Z,7451.6,7451.6,7448.7,7448.8
2019-10-24T01:22:00.000Z,7448.8,7453.2,7448.8,7453.2
2019-10-24T01:23:00.000Z,7453.3,7455.5,7453.3,7455.4
2019-10-24T01:24:00.000Z,7455.4,7455.4,7450,7450.1
2019-10-24T01:25:00.000Z,7451.5,7452.6,7450,7451.2
2019-10-24T01:26:00.000Z,7450.2,7452.4,7450.2,7452.3
2019-10-24T01:27:00.000Z,7452.3,7452.3,7452.2,7452.2
2019-10-24T01:28:00.000Z,7452.3,7454.9,7451.6,7453.5
2019-10-24T01:29:00.000Z,7452.9,7452.9,7452.8,7452.9
2019-10-24T01:30:00.000Z,7452.9,7455,7451.6,7451.6
2019-10-24T01:31:00.000Z,7451.1,7452.9,7451.1,7452.9
2019-10-24T01:32:00.000Z,7452.8,7452.8,7450.8,7451.2
2019-10-24T01:33:00.000Z,7451.1,7451.1,7450,7450.1
2019-10-24T01:34:00.000Z,7450,7450.1,7446.5,7447.4
2019-10-24T01:35:00.000Z,7447.5,7447.5,7429.3,7438.4
2019-10-24T01:36:00.000Z,7438.4,7438.6,7431.5,7437.2
2019-10-24T01:37:00.000Z,7437.1,7442.5,7435.6,7437
2019-10-24T01:38:00.000Z,7436.9,7436.9,7429.2,7429.5
2019-10-24T01:39:00.000Z,7429.5,7436.4,7423.2,7425.8
2019-10-24T01:40:00.000Z,7428.5,7428.5,7420,7423.9
2019-10-24T01:41:00.000Z,7423.9,7427.3,7418.5,7427.3
2019-10-24T01:42:00.000Z,7427.3,7430.4,7420.8,7429.7
2019-10-24T01:43:00.000Z,7429.6,7437.3,7427.1,7434.1
2019-10-24T01:44:00.000Z,7433.2,7433.2,7425.2,7426.6
2019-10-24T01:45:00.000Z,7426.6,7431.8,7424.9,7431.8
2019-10-24T01:46:00.000Z,7433.9,7433.9,7428.9,7429.2
2019-10-24T01:47:00.000Z,7429,7432.6,7429,7432.5
2019-10-24T01:48:00.000Z,7432.6,7432.6,7429.8,7432.1
2019-10-24T01:49:00.000Z,7432.1,7433.6,7430.8,7433.6
2019-10-24T01:50:00.000Z,7435.2,7436.3,7433.4,7435.8
2019-10-24T01:51:00.000Z,7435.8,7435.8,7427.8,7430.6
2019-10-24T01:52:00.000Z,7430.6,7431.4,7427.6,7429.3
2019-10-24T01:53:00.000Z,7429.2,7431.4,7425.6,7431.4
2019-10-24T01:54:00.000Z,7431.4,7432.6,7428.8,7430.2
2019-10-24T01:55:00.000Z,7431.9,7435.5,7431.7,7432
2019-10-24T01:56:00.000Z,7432.1,7435.6,7432.1,7435.5
2019-10-24T01:57:00.000Z,7435.6,7435.6,7435.4,7435.4
2019-10-24T01:58:00.000Z,7435.1,7438.2,7435.1,7438.2
2019-10-24T01:59:00.000Z,7438.1,7438.1,7435.9,7436
2019-10-24T02:00:00.000Z,7436.8,7439.6,7435,7439.5
2019-10-24T02:01:00.000Z,7439.5,7440.8,7437.1,7437.1
2019-10-24T02:02:00.000Z,7437.1,7437.1,7430.1,7430.3
2019-10-24T02:03:00.000Z,7430.4,7435.8,7427.3,7435.5
2019-10-24T02:04:00.000Z,7434.5,7437,7431.4,7431.4
2019-10-24T02:05:00.000Z,7431.3,7433.5,7428.9,7431.2
2019-10-24T02:06:00.000Z,7431.2,7431.2,7429,7431.2
2019-10-24T02:07:00.000Z,7431.2,7431.2,7428.8,7430.6
2019-10-24T02:08:00.000Z,7430.6,7430.6,7428.8,7428.8
2019-10-24T02:09:00.000Z,7428.8,7431,7428.3,7429.9
2019-10-24T02:10:00.000Z,7429.9,7434.9,7429.8,7430.9
2019-10-24T02:11:00.000Z,7429.2,7431.1,7429.2,7431
2019-10-24T02:12:00.000Z,7431.1,7431.1,7429.6,7429.8
2019-10-24T02:13:00.000Z,7429.9,7434.4,7429.7,7431.2
2019-10-24T02:14:00.000Z,7431,7431,7428,7429.9
2019-10-24T02:15:00.000Z,7429.9,7432.8,7427.9,7428.5
2019-10-24T02:16:00.000Z,7428.1,7428.1,7415.8,7421.4
2019-10-24T02:17:00.000Z,7421.4,7425.9,7416.3,7421.6
2019-10-24T02:18:00.000Z,7422.2,7425.7,7413,7414
2019-10-24T02:19:00.000Z,7414,7415,7411,7411
2019-10-24T02:20:00.000Z,7411,7414.2,7402,7406
2019-10-24T02:21:00.000Z,7406,7420.3,7404,7413.8
2019-10-24T02:22:00.000Z,7413.2,7415.1,7406.9,7410.1
2019-10-24T02:23:00.000Z,7410,7411.9,7409.3,7410.2
2019-10-24T02:24:00.000Z,7410.2,7412,7409.2,7410.2
2019-10-24T02:25:00.000Z,7410.2,7415.1,7409,7410.7
2019-10-24T02:26:00.000Z,7410.7,7415.1,7410.7,7415.1
2019-10-24T02:27:00.000Z,7415.1,7420.7,7411.9,7411.9
2019-10-24T02:28:00.000Z,7411.9,7413,7409.7,7409.7
2019-10-24T02:29:00.000Z,7409.7,7410.2,7408.8,7409.1
2019-10-24T02:30:00.000Z,7409,7410.2,7404.9,7410.1
2019-10-24T02:31:00.000Z,7410.2,7417.9,7406.4,7406.4
2019-10-24T02:32:00.000Z,7406.4,7406.4,7402.6,7402.6
2019-10-24T02:33:00.000Z,7402.6,7408.1,7402.5,7404.4
2019-10-24T02:34:00.000Z,7404.4,7422.9,7404.4,7419.1
2019-10-24T02:35:00.000Z,7419,7426.7,7415.3,7422.1
2019-10-24T02:36:00.000Z,7422.1,7429.1,7422.1,7423
2019-10-24T02:37:00.000Z,7425.6,7428.3,7423.4,7423.6
