,timedate,close,high,low,open,volume,1w_GAIN,1w_RATIO,1w_TREND,1w_TRENDPoint1,1w_TRENDPoint3,1w_TRENDPoint5,1w_TRENDPoint7,1w_TREND1,1w_TREND1Point3,1w_TREND1Point6,1w_TREND2,1w_TREND2Point5,1w_TREND3,1w_CDLMARUBOZU,1w_CDLRICKSHAWMAN,1w_CDLCLOSINGMARUBOZU,1w_CMO1,1w_CMO2,1w_RSI1,1w_RSI2,1w_STOCH1,1w_STOCH2,1w_STOCH3,1w_STOCH4,1w_CDLHIKKAKE,1w_CDLBREAKAWAY,1w_CDLDOJI,1w_CDLDOJISTAR,1w_CDLSHOOTINGSTAR,1w_WILLR1,1w_WILLR2,1w_TRIX1,1w_TRIX2,1w_STOCHF1,1w_STOCHF2,1w_STOCHF3,1w_STOCHF4,1w_CDLHIKKAKEMOD,1w_CDLRISEFALL3METHODS,1w_CDLDRAGONFLYDOJI,1w_CDLGRAVESTONEDOJI,1w_CDLHANGINGMAN,1w_AROONOSC1,1w_AROONOSC2,1w_PPO1,1w_MFI1,1w_MFI2,1w_CDLTASUKIGAP,1w_CDLXSIDEGAP3METHODS,1w_CDLHAMMER,1w_CDLINVERTEDHAMMER,1w_CDLLONGLINE,1w_CDLLONGLEGGEDDOJI,1w_PPO2,1w_PPO3,1w_PPO4,1w_CDLADVANCEBLOCK,1w_CDL2CROWS,1w_CDLSTALLEDPATTERN,1w_CDLTAKURI,1w_CDLSPINNINGTOP,1w_CDLSHORTLINE,1w_HT_DCPERIOD,1w_HT_DCPHASE,1w_HT_PHASOR1,1w_HT_PHASOR2,1w_CDL3BLACKCROWS,1w_CDLUNIQUE3RIVER,1w_CDL3WHITESOLDIERS,1w_CDLENGULFING,1w_HT_SINE1,1w_HT_SINE2,1w_HT_TRENDMODE,1w_ULTOSC1,1w_ULTOSC2,1w_CDLIDENTICAL3CROWS,1w_CDL3OUTSIDE,1w_CDLMATCHINGLOW,1w_CDLGAPSIDESIDEWHITE,1w_CDLDARKCLOUDCOVER,1w_CCI1,1w_CCI2,1w_STOCHRSI1,1w_STOCHRSI2,1w_STOCHRSI3,1w_STOCHRSI4,1w_ADX1,1w_ADX2,1w_DX1,1w_DX2,1w_CDL3INSIDE,1w_CDLBELTHOLD,1w_CDLHARAMICROSS,1w_CDLEVENINGDOJISTAR,1w_CDLMORNINGDOJISTAR,1w_CDLSEPARATINGLINES,1w_CDLTHRUSTING,1w_CDLHARAMI,1w_CDLHOMINGPIGEON,1w_CDLPIERCING,1w_CDLEVENINGSTAR,1w_CDLHIGHWAVE
32,2018-05-21 00:00:00+00:00,7340.7984,8604.7392,6002.0,8384.6317,182104.86141805,0.0531,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0375,,0.4812,,0.5784,0.3941,0.227,0.2802,0.0,0.0,0.0,0.0,0.0,-0.7681,,,,0.3941,0.3351,0.2802,0.2319,0.0,0.0,0.0,0.0,0.0,-0.9286,,-0.1727,0.5463,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1973,,0.0893,0.1523,0.0,0.0,0.0,0.0,,,0,0.5428,,0.0,0.0,0.0,0.0,0.0,-0.0981,,0.1776,0.0,,,0.1127,,0.0787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2018-05-28 00:00:00+00:00,7726.988,7774.0223,7006.74,7337.13,168555.79721578,-0.0652,,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0151,,0.4924,,0.4356,0.3424,0.2365,0.3099,0.0,0.0,0.0,0.0,0.0,-0.6964,,,,0.3424,0.4318,0.3099,0.2989,0.0,0.0,0.0,0.0,0.0,-0.9286,,-0.1842,0.5144,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.2063,,0.1332,0.0529,0.0,0.0,0.0,0.0,,,0,0.5382,,0.0,0.0,0.0,0.0,0.0,-0.075,,0.0643,0.1929,,,0.1102,,0.0787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2018-06-04 00:00:00+00:00,7223.04,7764.7769,7165.8433,7726.968000000002,153428.17131152,-0.0977,,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0441,,0.4779,,0.3675,0.366,0.2496,0.3237,0.0,0.0,0.0,0.0,0.0,-0.7851,,,,0.366,0.3311,0.3237,0.2149,0.0,0.0,0.0,0.0,0.0,-0.7857,,-0.2064,0.4321,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.2137,,0.1301,-0.1173,0.0,0.0,0.0,0.0,,,0,0.4781,,0.0,0.0,0.0,0.0,0.0,-0.0752,,0.0643,0.0,,,0.108,,0.0787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2018-06-11 00:00:00+00:00,6517.2467,7230.0,6098.1161,7223.0401,201071.12294693,-0.1136,,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0848,,0.4576,,0.3408,0.314,0.2616,0.3114,0.5,0.0,0.0,0.0,0.0,-0.871,,,,0.314,0.1792,0.3114,0.0907,0.0,0.0,0.0,0.0,0.0,-0.7857,,-0.2098,0.4696,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2176,,0.0368,-0.2202,0.0,0.0,0.0,0.0,,,0,0.4687,,0.0,0.0,0.0,0.0,0.0,-0.1246,,0.0643,0.0,,,0.1118,,0.1612,,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2018-06-18 00:00:00+00:00,5776.1518,6834.9658,5750.816,6516.538000000001,165194.01159279,0.0929,,1,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,-1.0,-0.1268,,0.4366,,0.2844,0.1731,0.2714,0.2812,0.0,0.0,0.0,0.0,0.0,-0.994,,,,0.1731,0.0089,0.2812,0.006,0.0,0.0,0.0,0.0,0.0,-0.5,,-0.1937,0.4938,,0.0,0.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2174,,-0.0479,-0.1935,0.0,0.0,0.0,0.0,,,0,0.4339,,0.0,0.0,0.0,0.0,0.0,-0.138,,-0.0,0.0,,,0.1171,,0.1867,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2018-06-25 00:00:00+00:00,6313.0,6516.6796,5766.4752,5776.151999999999,160121.14595829998,0.0676,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0879,,0.4561,,0.2141,0.1553,0.2763,0.2514,0.0,0.0,0.0,0.0,0.0,-0.8676,,,,0.1553,0.2779,0.2514,0.1324,0.0,0.0,0.0,0.0,0.0,-0.5,,-0.1703,0.4693,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.2146,,-0.1143,-0.1248,0.0,0.0,0.0,0.0,,,0,0.4572,,0.0,0.0,0.0,0.0,0.0,-0.1126,,0.1163,0.3488,,,0.1221,,0.1867,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,2018-07-02 00:00:00+00:00,6738.9467,6829.9999,6272.4309,6312.4583,145841.23870346,-0.0524,,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0567,,0.4717,,0.1958,0.2591,0.2777,0.2281,-0.5,0.0,0.0,0.0,0.0,-0.7673,,,,0.2591,0.4906,0.2281,0.2327,0.0,0.0,0.0,0.0,0.0,-0.5,,-0.1489,0.5356,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.2108,,-0.1328,-0.0176,0.0,0.0,0.0,0.0,,,0,0.4977,,0.0,0.0,0.0,0.0,0.0,-0.0751,,0.3257,0.6282,,,0.1241,,0.1501,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2018-07-09 00:00:00+00:00,6388.0,6801.0389,6075.4434,6741.3645,140457.17757889,0.178,,1,UP,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0801,,0.46,,0.2714,0.3998,0.2729,0.1965,0.0,0.0,0.0,0.0,0.0,-0.8499,,,,0.3998,0.4308,0.1965,0.1501,0.0,0.0,0.0,0.0,0.0,-0.5,,-0.1305,0.5586,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2061,,-0.1053,0.0067,0.0,0.0,0.0,0.0,,,0,0.4842,,0.0,0.0,0.0,0.0,0.0,-0.0829,,0.5141,0.5654,,,0.1272,,0.1675,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2018-07-16 00:00:00+00:00,7522.4536,7696.3044,6331.846,6386.0,164096.67846825,0.0935,,1,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0058,,0.5029,,0.4232,0.6107,0.2644,0.1972,0.0,0.0,0.0,0.0,0.0,-0.5828,,,,0.6107,0.9106,0.1972,0.4172,0.0,0.0,0.0,0.0,0.0,-0.5,,-0.104,0.5395,,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2008,,-0.1178,-0.0052,0.0,0.0,0.0,1.0,,,0,0.4953,,0.0,0.0,0.0,0.0,0.0,-0.0263,,0.7312,1.0,,,0.1225,,0.0613,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2018-07-23 00:00:00+00:00,8230.8345,8488.8888,7342.0,7527.2053,191803.60198886,-0.1488,,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0563,,0.5281,,0.5864,0.7489,0.2595,0.2363,0.0,0.0,0.0,0.0,0.0,-0.4159,-0.5848,,,0.7489,0.9052,0.2363,0.5841,0.0,0.0,0.0,0.0,0.0,-0.5,,-0.0931,0.5323,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1956,,-0.127,0.0435,0.0,0.0,0.0,0.0,,,0,0.545,,0.0,1.0,0.0,0.0,0.0,0.0371,-0.0288,0.8551,1.0,,,0.1154,,0.0234,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2018-07-30 00:00:00+00:00,7002.0109,8282.8438,6877.4196,8226.1004,207020.90068025,-0.0977,,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0352,0.0195,0.4824,0.5098,0.6976,0.7333,0.2513,0.2358,0.0,0.0,0.0,0.0,0.0,-0.7053,-0.8708,,,0.7333,0.3839,0.2358,0.2947,0.0,0.0,0.0,0.0,0.0,-0.5,0.2143,-0.0955,0.4213,0.4732,0.0,1.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1917,,-0.0949,0.1216,0.0,0.0,0.0,0.0,,,0,0.4948,,0.0,0.0,0.0,0.0,0.0,0.0001,-0.0508,0.7884,0.3653,,,0.109,,0.0257,0.0538,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2018-08-06 00:00:00+00:00,6319.6237,7151.0,5988.4683,7003.9196,514065.37613498,0.0138,,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0827,0.0076,0.4586,0.5038,0.652,0.4739,0.2405,0.2269,0.0,0.0,0.0,0.0,0.0,-0.8556,-0.9172,,,0.4739,0.1324,0.2269,0.134,0.0,0.0,0.0,0.0,0.0,-0.5,0.119,-0.102,0.2883,0.4549,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1898,,-0.0174,0.1336,0.0,0.0,0.0,0.0,,,0,0.5094,,0.0,0.0,0.0,0.0,0.0,-0.07,-0.0785,0.4551,0.0,,,0.1093,,0.1133,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2018-08-13 00:00:00+00:00,6406.4231,6616.0,5880.0,6319.3737,481179.59648012,0.0412,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.0755,0.0091,0.4623,0.5046,0.4822,0.2394,0.2321,0.2353,0.0,0.0,1.0,0.0,0.0,-0.7903,-0.9113,,,0.2394,0.2018,0.2353,0.1664,0.0,0.0,0.0,0.0,0.0,-0.4286,0.119,-0.112,0.2784,0.4396,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.1903,,0.0188,0.0942,0.0,0.0,0.0,0.0,,,0,0.5206,,0.0,0.0,0.0,0.0,0.0,-0.077,-0.0848,0.1392,0.0522,,,0.1103,,0.1237,0.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,2018-08-20 00:00:00+00:00,6675.2117,6875.7699,6228.0,6411.0097,191903.52985902,0.0814,,1,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0519,0.0139,0.474,0.5069,0.3087,0.213,0.2305,0.2675,0.0,0.0,0.0,0.0,0.0,-0.6761,-0.893,,,0.213,0.3048,0.2675,0.2957,0.0,0.0,0.0,0.0,0.0,-0.3571,0.119,-0.1206,0.3462,0.4473,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1924,,0.0589,0.088,0.0,0.0,0.0,0.0,,,0,0.5149,,0.0,0.0,0.0,0.0,0.0,-0.0357,-0.0756,0.0912,0.2213,,,0.109,,0.0908,0.0341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2018-08-27 00:00:00+00:00,7219.1187,7345.6789,6631.2014,6675.9572,159586.32207491,-0.1174,,0,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0041,0.0236,0.4979,0.5118,0.269,0.3546,0.237,0.3099,0.0,0.0,0.0,0.0,0.0,-0.4637,-0.8856,,,0.3546,0.5573,0.3099,0.5145,0.0,0.0,0.0,0.0,0.0,-0.2857,0.119,-0.108,0.4044,0.4544,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.1951,,0.1068,-0.0166,0.0,0.0,0.0,0.0,,,0,0.5389,,0.0,0.0,0.0,0.0,0.0,0.0292,-0.0623,0.2796,0.5654,,,0.1035,,0.032,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2018-09-03 00:00:00+00:00,6371.2931,7414.8285,6101.0,7219.1187,231018.84599185,0.0175,,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0747,0.0077,0.4626,0.5039,0.3206,0.3941,0.2461,0.3092,0.0,0.0,0.0,0.0,0.0,-0.7734,-0.9559,,,0.3941,0.3201,0.3092,0.2266,0.0,0.0,0.0,0.0,0.0,0.3571,0.0952,-0.108,0.3386,0.4462,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1982,,0.0496,-0.15,0.0,0.0,0.0,0.0,,,0,0.4543,,0.0,0.0,0.0,0.0,0.0,-0.0238,-0.0748,0.296,0.1014,,,0.1026,,0.0915,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2018-09-10 00:00:00+00:00,6481.0387,6584.6552,6167.8304,6369.5117,146830.40323001,0.0316,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0642,0.0098,0.4679,0.5049,0.3906,0.423,0.26,0.3222,0.0,0.0,0.0,0.0,0.0,-0.7333,-0.9481,,,0.423,0.3916,0.3222,0.2667,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.0951,0.3418,0.4407,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,,-0.0409,-0.1222,0.0,0.0,0.0,0.0,,,0,0.4366,,0.0,0.0,0.0,0.0,0.0,-0.0513,-0.0783,0.3007,0.2353,,,0.1018,,0.0915,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2018-09-17 00:00:00+00:00,6687.794,6838.0,6119.8,6482.7145,179217.53829895,-0.0125,,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0435,0.0137,0.4783,0.5068,0.4011,0.3861,0.273,0.3139,0.0,0.0,0.0,0.0,0.0,-0.6578,-0.9334,,,0.3861,0.4466,0.3139,0.3422,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.083,0.4016,0.4397,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.203,,-0.0691,-0.0312,0.0,0.0,0.0,0.0,,,0,0.5212,,0.0,0.0,0.0,0.0,0.0,-0.0273,-0.0716,0.2616,0.448,,,0.0985,,0.0555,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2018-09-24 00:00:00+00:00,6602.88,6816.3593,6330.0011,6686.68,162987.53727745,-0.0037,,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.0517,0.012,0.4742,0.506,0.4053,0.4067,0.2782,0.2835,0.0,0.0,1.0,0.0,0.0,-0.6928,-0.9394,,,0.4067,0.382,0.2835,0.3112,0.0,0.0,0.0,0.0,0.0,0.3571,-0.6429,-0.0714,0.4525,0.4389,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.2039,,-0.0567,0.054,0.0,0.0,0.0,0.0,,,0,0.5742,,0.0,0.0,0.0,0.0,0.0,-0.0284,-0.0692,0.3367,0.3268,,,0.0954,,0.0555,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2018-10-01 00:00:00+00:00,6580.2288,6690.5242,6430.62,6604.3497,118006.59316967,-0.0305,,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.054,0.0115,0.473,0.5058,0.3969,0.3978,0.2836,0.284,0.0,0.0,1.0,0.0,0.0,-0.7316,-0.9393,,,0.3978,0.3648,0.284,0.2989,0.0,0.0,1.0,0.0,0.0,0.2857,-0.6429,-0.0601,0.4086,0.4278,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,-1.0,-1.0,0.2039,,-0.0011,0.0654,0.0,0.0,0.0,0.0,,,0,0.5585,,0.0,0.0,1.0,0.0,0.0,-0.0373,-0.0694,0.3562,0.2939,,,0.0926,,0.0555,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
52,2018-10-08 00:00:00+00:00,6379.371,6698.25,6206.6841,6580.2964,90029.27728214,0.0413,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0756,0.0074,0.4622,0.5037,0.3913,0.3694,0.2907,0.2904,0.0,0.0,0.0,0.0,0.0,-0.8086,-0.9448,,,0.3694,0.3614,0.2904,0.1914,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.619,-0.0633,0.3682,0.4345,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.2027,,0.0062,-0.0078,0.0,0.0,0.0,0.0,,,0,0.5335,,0.0,0.0,0.0,0.0,0.0,-0.0589,-0.0735,0.2069,0.0,,,0.0923,,0.0887,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2018-10-15 00:00:00+00:00,6645.324000000001,8100.0,6300.0,6382.0519,177156.61123182,-0.0238,,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0417,0.0129,0.4792,0.5064,0.3659,0.3305,0.2984,0.3045,0.0,0.0,0.0,0.0,0.0,-0.7066,-0.9214,,,0.3305,0.2654,0.3045,0.2934,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.5714,-0.059,0.4232,0.4514,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2006,,-0.0196,-0.0036,0.0,0.0,0.0,0.0,,,0,0.4329,,0.0,0.0,0.0,0.0,0.0,0.0374,-0.0486,0.4313,1.0,,,0.0943,,0.1196,0.0707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2018-10-22 00:00:00+00:00,6488.6887,6647.6854,6480.0,6646.5997,129154.5960061,-0.0008,,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0605,0.0095,0.4698,0.5048,0.3195,0.2586,0.3017,0.2976,0.0,0.0,0.0,0.0,0.0,-0.7667,-0.9313,,,0.2586,0.1489,0.2976,0.2333,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.5714,-0.0609,0.3713,0.4296,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.1981,,-0.0064,0.0099,0.0,0.0,0.0,0.0,,,0,0.4369,,0.0,0.0,0.0,0.0,0.0,-0.041,-0.068,0.482,0.446,,,0.0961,,0.1196,0.0707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2018-10-29 00:00:00+00:00,6482.7258,6506.2724,6250.0,6488.1565,127505.60294949,-0.0154,,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.0612,0.0094,0.4694,0.5047,0.2586,0.1867,0.2968,0.2661,0.5,0.0,1.0,0.0,0.0,-0.7492,-0.9134,,,0.1867,0.1458,0.2661,0.231,0.0,0.0,1.0,0.0,0.0,-0.2143,-0.5476,-0.0669,0.3053,0.4446,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,-1.0,0.0,0.1959,,-0.0078,0.0005,0.0,0.0,0.0,0.0,,,0,0.4257,,0.0,0.0,1.0,0.0,0.0,-0.0687,-0.0736,0.6232,0.4237,,,0.0949,,0.0803,0.0632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
56,2018-11-05 00:00:00+00:00,6381.8021,6640.0,6357.0,6481.7282,138050.50379719,-0.1156,,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0748,0.0071,0.4626,0.5036,0.1915,0.1291,0.2918,0.2641,0.0,0.0,0.0,0.0,0.0,-0.774,-0.9225,,,0.1291,0.0925,0.2641,0.2088,0.0,0.0,0.0,0.0,0.0,-0.1429,-0.5238,-0.0593,0.3636,0.4765,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.1942,,-0.0038,0.0031,0.0,0.0,0.0,0.0,,,0,0.3803,,0.0,0.0,0.0,0.0,0.0,-0.0527,-0.0695,0.298,0.0243,,,0.0953,,0.1001,0.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2018-11-12 00:00:00+00:00,5644.0031,6499.0,5417.0069,6381.8019,224365.05042208,-0.3119,,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,0.0,0.0,0.0,-0.1691,-0.0095,0.4154,0.4953,0.1411,0.1076,0.2831,0.2439,0.0,0.0,0.0,0.0,0.0,-0.9154,-0.9652,,,0.1076,0.0846,0.2439,0.0846,0.0,0.0,0.0,0.0,0.0,-0.2857,-1.0,-0.0473,0.4079,0.4398,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1931,,-0.0075,-0.0029,0.0,0.0,0.0,0.0,,,0,0.3445,,0.0,0.0,0.0,0.0,0.0,-0.2411,-0.1055,0.1493,0.0,,,0.0924,,0.054,0.0363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2018-11-19 00:00:00+00:00,3883.615,5744.9996,3700.0,5643.9919,340999.44885847,0.0749,,1,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.3417,-0.0478,0.3291,0.4761,0.1055,0.0798,0.2716,0.2105,0.0,0.0,0.0,0.0,0.0,-0.9583,-0.9773,,,0.0798,0.0623,0.2105,0.0417,0.0,0.0,0.0,0.0,0.0,-0.3571,-1.0,-0.0503,0.4489,0.46,0.0,0.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1926,,-0.0063,0.003,0.0,0.0,0.0,0.0,,,0,0.2757,,0.0,0.0,0.0,0.0,0.0,-0.3652,-0.1896,0.0081,0.0,,,0.1042,,0.2584,0.0168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2018-11-26 00:00:00+00:00,4174.5414,4444.0,3681.9065,3883.6162,361496.23446435,-0.1433,,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.2939,-0.041,0.3531,0.4795,0.0973,0.1045,0.261,0.1883,0.0,0.0,0.0,0.0,0.0,-0.8885,-0.9391,,,0.1045,0.1665,0.1883,0.1115,0.0,0.0,0.0,0.0,0.0,-0.4286,-0.9524,-0.0558,0.3599,0.4818,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1926,,-0.0011,-0.0136,0.0,0.0,0.0,0.0,,,0,0.3002,,0.0,0.0,0.0,0.0,0.0,-0.2321,-0.197,0.0567,0.1701,,,0.1154,,0.2602,0.0174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
