,timedate,close,high,low,open,volume,1w_GAIN,1w_RATIO,1w_TREND,1w_TRENDPoint1,1w_TRENDPoint3,1w_TRENDPoint5,1w_TRENDPoint7,1w_TREND1,1w_TREND1Point3,1w_TREND1Point6,1w_TREND2,1w_TREND2Point5,1w_TREND3,1w_CDLMARUBOZU,1w_CDLRICKSHAWMAN,1w_CDLCLOSINGMARUBOZU,1w_CMO1,1w_CMO2,1w_RSI1,1w_RSI2,1w_STOCH1,1w_STOCH2,1w_STOCH3,1w_STOCH4,1w_CDLHIKKAKE,1w_CDLBREAKAWAY,1w_CDLDOJI,1w_CDLDOJISTAR,1w_CDLSHOOTINGSTAR,1w_WILLR1,1w_WILLR2,1w_TRIX1,1w_TRIX2,1w_STOCHF1,1w_STOCHF2,1w_STOCHF3,1w_STOCHF4,1w_CDLHIKKAKEMOD,1w_CDLRISEFALL3METHODS,1w_CDLDRAGONFLYDOJI,1w_CDLGRAVESTONEDOJI,1w_CDLHANGINGMAN,1w_AROONOSC1,1w_AROONOSC2,1w_PPO1,1w_MFI1,1w_MFI2,1w_CDLTASUKIGAP,1w_CDLXSIDEGAP3METHODS,1w_CDLHAMMER,1w_CDLINVERTEDHAMMER,1w_CDLLONGLINE,1w_CDLLONGLEGGEDDOJI,1w_PPO2,1w_PPO3,1w_PPO4,1w_CDLADVANCEBLOCK,1w_CDL2CROWS,1w_CDLSTALLEDPATTERN,1w_CDLTAKURI,1w_CDLSPINNINGTOP,1w_CDLSHORTLINE,1w_HT_DCPERIOD,1w_HT_DCPHASE,1w_HT_PHASOR1,1w_HT_PHASOR2,1w_CDL3BLACKCROWS,1w_CDLUNIQUE3RIVER,1w_CDL3WHITESOLDIERS,1w_CDLENGULFING,1w_HT_SINE1,1w_HT_SINE2,1w_HT_TRENDMODE,1w_ULTOSC1,1w_ULTOSC2,1w_CDLIDENTICAL3CROWS,1w_CDL3OUTSIDE,1w_CDLMATCHINGLOW,1w_CDLGAPSIDESIDEWHITE,1w_CDLDARKCLOUDCOVER,1w_CCI1,1w_CCI2,1w_STOCHRSI1,1w_STOCHRSI2,1w_STOCHRSI3,1w_STOCHRSI4,1w_ADX1,1w_ADX2,1w_DX1,1w_DX2,1w_CDL3INSIDE,1w_CDLBELTHOLD,1w_CDLHARAMICROSS,1w_CDLEVENINGDOJISTAR,1w_CDLMORNINGDOJISTAR,1w_CDLSEPARATINGLINES,1w_CDLTHRUSTING,1w_CDLHARAMI,1w_CDLHOMINGPIGEON,1w_CDLPIERCING,1w_CDLEVENINGSTAR,1w_CDLHIGHWAVE
60,2018-12-03 00:00:00+00:00,3576.4499,4243.7061,3226.0,4174.5393,358055.82739961,-0.0937,,0,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.3455,-0.0539,0.3272,0.473,0.0983,0.1105,0.2476,0.1631,0.0,0.0,0.0,0.0,0.0,-0.9281,-0.959,,,0.1105,0.1027,0.1631,0.0719,0.0,0.0,0.0,0.0,0.0,-0.5,-0.9762,-0.0767,0.2827,0.4463,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1933,,-0.011,-0.0452,0.0,0.0,0.0,0.0,,,0,0.309,,0.0,0.0,0.0,0.0,0.0,-0.1837,-0.2155,0.0567,0.0,,,0.129,,0.3063,0.0312,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2018-12-10 00:00:00+00:00,3243.3017,3656.0088,3155.2670000000007,3578.7763,250354.87344261,0.2043,,1,UP,UP,UP,UP,UP,UP,UP,UP,UP,EITHER,0.0,0.0,0.0,-0.373,-0.0612,0.3135,0.4694,0.1045,0.0985,0.2313,0.1438,0.0,0.0,0.0,0.0,0.0,-0.9822,-0.9897,,,0.0985,0.0263,0.1438,0.0178,0.0,0.0,0.0,0.0,0.0,-0.5714,-1.0,-0.0888,0.2959,0.4121,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.1959,,-0.026,-0.0766,0.0,0.0,0.0,0.0,,,0,0.3071,,0.0,0.0,0.0,0.0,0.0,-0.1509,-0.2274,0.0567,0.0,,,0.1422,,0.3134,0.0334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2018-12-17 00:00:00+00:00,3906.2685,4139.0,3218.18,3243.7008,429136.8550794,-0.0356,,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.2596,-0.0449,0.3702,0.4776,0.1162,0.1397,0.2117,0.1281,0.0,0.0,0.0,0.0,0.0,-0.8481,-0.912,,,0.1397,0.29,0.1281,0.1519,0.0,0.0,0.0,0.0,0.0,-0.5714,-0.9524,-0.1013,0.3872,0.3929,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2043,,-0.0648,-0.1449,0.0,0.0,0.0,0.0,,,0,0.3395,,0.0,0.0,0.0,0.0,0.0,-0.0995,-0.1967,0.1855,0.5565,,,0.1478,,0.221,0.0175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2018-12-24 00:00:00+00:00,3769.0436,4197.95,3534.6738,3908.0678,357099.61131421,0.0095,,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.273,-0.048,0.3635,0.476,0.1675,0.2642,0.1915,0.1159,0.0,0.0,0.0,0.0,0.0,-0.8759,-0.9103,,,0.2642,0.4763,0.1159,0.1241,0.0,0.0,0.0,0.0,0.0,-0.5714,-0.9524,-0.1214,0.3948,0.4289,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.2171,-0.0892,-0.1555,-0.1409,0.0,0.0,0.0,0.0,-0.5314,0.2232,1,0.3387,,0.0,0.0,0.0,0.0,0.0,-0.0792,-0.1857,0.4795,0.882,,,0.1522,,0.2098,0.0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2018-12-31 00:00:00+00:00,3805.02,3882.8265,3638.0101,3769.033,270190.75981211,-0.0603,,0,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2665,-0.0471,0.3667,0.4765,0.2861,0.4544,0.1736,0.1049,0.0,0.0,1.0,0.0,0.0,-0.8686,-0.905,,,0.4544,0.597,0.1049,0.1314,0.0,0.0,0.0,0.0,0.0,-0.5714,-0.7619,-0.1446,0.3275,0.4379,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2338,-0.0795,-0.1839,-0.0022,0.0,0.0,0.0,0.0,-0.4788,0.2822,1,0.3607,,0.0,0.0,0.0,0.0,0.0,-0.0704,-0.1792,0.7925,0.939,,,0.1563,,0.2098,0.0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,2019-01-07 00:00:00+00:00,3575.6540000000005,4065.0,3525.1318,3805.009,262993.12649094,-0.0148,,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.2912,-0.0524,0.3544,0.4738,0.4036,0.4921,0.1544,0.0911,0.0,0.0,0.0,0.0,0.0,-0.915,-0.9386,,,0.4921,0.4032,0.0911,0.085,0.0,0.0,0.0,0.0,0.0,-0.5714,-0.7619,-0.1671,0.3233,0.4107,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2538,-0.0777,-0.1513,0.0597,0.0,0.0,0.0,0.0,-0.4693,0.2926,1,0.403,,0.0,0.0,0.0,0.0,0.0,-0.0641,-0.1693,0.8473,0.7211,0.0962,0.1166,0.1574,,0.1714,0.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2019-01-14 00:00:00+00:00,3523.1497,3710.7507,3446.205,3576.0894,273538.85693242,0.0091,,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2971,-0.0537,0.3515,0.4731,0.4612,0.4371,0.1373,0.09,0.0,0.0,1.0,0.0,0.0,-0.9256,-0.9462,,,0.4371,0.3113,0.09,0.0744,0.0,0.0,0.0,1.0,0.0,-0.5714,-0.7619,-0.1861,0.3154,0.419,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.267,-0.061,-0.1415,0.1406,0.0,0.0,0.0,0.0,-0.3739,0.3914,1,0.3739,,0.0,0.0,0.0,0.0,0.0,-0.0651,-0.1627,0.7765,0.6696,0.1088,0.1009,0.1593,,0.1835,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2019-01-21 00:00:00+00:00,3555.5401,3655.2415,3436.0,3523.3978,183555.30169026,-0.0259,,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.29,-0.0528,0.355,0.4736,0.4066,0.2904,0.1244,0.0943,0.0,0.0,1.0,0.0,0.0,-0.8854,-0.9415,,,0.2904,0.1569,0.0943,0.0809,0.0,0.0,0.0,0.0,0.0,-0.5714,-0.7619,-0.2107,0.2478,0.4277,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2709,-0.0398,-0.0633,0.2041,0.0,0.0,0.0,0.0,-0.2472,0.5104,1,0.3969,,0.0,0.0,0.0,0.0,0.0,-0.0613,-0.1483,0.5263,0.1884,0.111,0.1128,0.1611,,0.1851,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68,2019-01-28 00:00:00+00:00,3464.0448,3574.2,3351.24,3555.9953,216449.32783655,0.0472,,1,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.3016,-0.0551,0.3492,0.4724,0.3121,0.2087,0.1137,0.0918,0.0,0.0,0.0,0.0,0.0,-0.9114,-0.9549,,,0.2087,0.158,0.0918,0.0884,0.0,0.0,0.0,0.0,0.0,-0.5,-0.7619,-0.2293,0.2493,0.4009,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.273,-0.0286,-0.0063,0.1039,0.0,0.0,0.0,-1.0,-0.1787,0.5694,1,0.422,,0.0,0.0,0.0,0.0,0.0,-0.0634,-0.1399,0.286,0.0,0.1212,0.0819,0.1639,,0.1997,0.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2019-02-04 00:00:00+00:00,3627.3965,3738.38,3379.8753,3464.0453,208517.28388663,-0.0018,,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.262,-0.0505,0.369,0.4748,0.2444,0.2339,0.1065,0.0988,0.0,0.0,0.0,0.0,0.0,-0.8645,-0.931,,,0.2339,0.3869,0.0988,0.1355,0.0,0.0,0.0,0.0,0.0,-0.3571,-0.7619,-0.2439,0.2988,0.3889,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.2782,-0.0116,0.0028,0.0353,0.0,0.0,0.0,0.0,-0.0726,0.6539,1,0.379,,0.0,0.0,0.0,0.0,0.0,-0.0513,-0.1233,0.3961,1.0,0.1393,0.1446,0.1634,,0.1566,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2019-02-11 00:00:00+00:00,3621.1989,3700.0,3566.43,3627.7954,194828.92450905,0.0431,,1,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2629,-0.0506,0.3685,0.4747,0.2856,0.4141,0.103,0.1117,0.0,0.0,1.0,0.0,0.0,-0.8607,-0.9319,,,0.4141,0.6973,0.1117,0.1337,0.0,0.0,0.0,0.0,0.0,-0.3571,-0.7619,-0.2643,0.2903,0.3638,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.2849,0.0154,0.0033,-0.0173,0.0,0.0,0.0,0.0,0.0966,0.7721,1,0.3943,,0.0,0.0,0.0,0.0,0.0,-0.0421,-0.1121,0.659,0.9769,0.1339,0.1491,0.1629,,0.1566,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
71,2019-02-18 00:00:00+00:00,3777.4041,4199.0,3609.355,3621.1984,374552.97025425,0.0054,,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.2218,-0.046,0.3891,0.477,0.3923,0.529,0.1016,0.1155,-0.5,0.0,0.0,0.0,0.0,-0.7598,-0.9048,,,0.529,0.5027,0.1155,0.1861,0.0,0.0,0.0,0.0,0.0,-0.2857,-0.7619,-0.2774,0.3816,0.3534,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2905,0.0341,-0.0194,-0.0274,0.0,0.0,0.0,1.0,0.2124,0.8412,1,0.3634,,0.0,0.0,0.0,0.0,0.0,0.0434,-0.0939,0.9923,1.0,0.1387,0.2148,0.1532,,0.0267,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2019-02-25 00:00:00+00:00,3797.6287,3889.9999,3687.3459,3777.4044,349190.50621793,0.0286,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.2163,-0.0454,0.3918,0.4773,0.5062,0.5755,0.103,0.1293,0.0,0.0,1.0,0.0,0.0,-0.5016,-0.8877,,,0.5755,0.5266,0.1293,0.248,0.0,0.0,0.0,0.0,0.0,-0.2143,-0.7381,-0.2652,0.3864,0.3601,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2941,0.0641,-0.0192,0.0057,0.0,0.0,0.0,0.0,0.3919,0.9276,1,0.4386,,0.0,1.0,0.0,0.0,0.0,0.047,-0.0909,0.9923,1.0,0.1439,0.2308,0.1441,,0.0267,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73,2019-03-04 00:00:00+00:00,3906.0118,3968.9667,3673.3995,3797.4388,564939.95000643,0.021,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.1854,-0.0421,0.4073,0.479,0.5539,0.5572,0.1113,0.1794,0.0,0.0,0.0,0.0,0.0,-0.3103,-0.8622,,,0.5572,0.6423,0.1794,0.5825,0.0,0.0,0.0,0.0,0.0,-0.1429,-0.7143,-0.2542,0.5063,0.3992,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2962,0.0859,-0.0163,0.0229,0.0,0.0,0.0,0.0,0.514,0.97,1,0.4756,,0.0,0.0,0.0,0.0,0.0,0.0925,-0.0826,1.0,1.0,0.1755,0.3693,0.1343,,0.006,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2019-03-11 00:00:00+00:00,3988.6,4056.7,3814.3,3906.5698,340022.41508313,0.0013,,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.1612,-0.0395,0.4194,0.4803,0.5816,0.6121,0.1295,0.255,0.0,0.0,0.0,0.0,0.0,-0.2016,-0.8438,,,0.6121,0.6674,0.255,0.7656,0.0,0.0,0.0,0.0,0.0,-0.0714,-0.6905,-0.2301,0.5898,0.4249,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.2986,0.1086,-0.0036,0.0441,0.0,0.0,0.0,0.0,0.6306,0.9947,1,0.4942,,0.0,0.0,0.0,0.0,0.0,0.1208,-0.0732,1.0,1.0,0.2879,1.0,0.1259,,0.0178,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2019-03-18 00:00:00+00:00,3993.2,4068.2,3905.0,3988.2,322854.52639785,0.0261,,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.1598,-0.0393,0.4201,0.4803,0.6076,0.6536,0.1569,0.336,0.0,0.0,1.0,0.0,0.0,-0.2098,-0.8429,,,0.6536,0.651,0.336,0.8028,0.0,0.0,0.0,0.0,0.0,0.7143,-0.4762,-0.2048,0.6523,0.4252,0.0,0.0,0.0,0.0,0.0,1.0,,,,-1.0,0.0,0.0,0.0,1.0,1.0,0.3031,0.1454,0.0113,0.0389,0.0,0.0,0.0,0.0,0.7916,0.9918,1,0.5076,,0.0,0.0,0.0,0.0,0.0,0.1286,-0.0675,1.0,1.0,0.3988,1.0,0.1184,,0.021,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76,2019-03-25 00:00:00+00:00,4097.5,4143.5,3880.0,3993.2,412858.34969023,0.2497,,1,UP,UP,UP,UP,UP,UP,UP,UP,UP,UP,0.0,0.0,0.0,-0.1261,-0.0359,0.4369,0.482,0.6686,0.7402,0.1938,0.4266,0.0,0.0,0.0,0.0,0.0,-0.1197,-0.8233,,,0.7402,0.9021,0.4266,0.8965,0.0,0.0,0.0,0.0,0.0,0.6429,-0.4762,-0.1871,0.6535,0.4526,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3107,0.1703,0.0196,0.0306,0.0,0.0,0.0,0.0,0.8773,0.9597,1,0.5044,,0.0,0.0,0.0,0.0,0.0,0.1274,-0.0616,1.0,1.0,0.5136,1.0,0.1131,,0.0434,0.0202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2019-04-01 00:00:00+00:00,5120.4,5277.0,4070.5,4097.2,881514.51422383,-0.0115,,0,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.1381,-0.0029,0.569,0.4985,0.7374,0.8185,0.2412,0.5188,0.0,0.0,0.0,0.0,0.0,-0.0813,-0.6316,,,0.8185,0.9023,0.5188,0.9187,0.0,0.0,0.0,0.0,0.0,0.6429,-0.4762,-0.156,0.7052,0.5053,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3209,0.1999,0.0273,0.019,0.0,0.0,0.0,0.0,0.9509,0.8912,1,0.617,,0.0,0.0,0.0,0.0,0.0,0.2996,-0.0228,1.0,1.0,0.6205,1.0,0.1266,,0.3021,0.0661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2019-04-08 00:00:00+00:00,5061.4,5412.0,4871.2,5120.4,692519.38862117,0.0348,,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.1217,-0.0048,0.5609,0.4976,0.8068,0.8617,0.2965,0.596,0.0,0.0,0.0,0.0,0.0,-0.1701,-0.6426,,,0.8617,0.7806,0.596,0.8299,0.0,0.0,0.0,0.0,0.0,0.7143,-0.4762,-0.1257,0.7859,0.5443,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.332,0.2151,0.0273,0.0112,0.0,0.0,0.0,0.0,0.976,0.8441,1,0.6189,,0.0,0.0,0.0,0.0,0.0,0.2415,-0.0078,0.9832,0.9495,0.7224,0.9641,0.1408,,0.3255,0.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
79,2019-04-15 00:00:00+00:00,5237.5,5334.6,4948.3,5061.4,616823.00248953,0.0182,,1,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.1605,0.0009,0.5802,0.5005,0.8455,0.8563,0.3599,0.6828,0.0,0.0,0.0,0.0,0.0,-0.0847,-0.6096,,,0.8563,0.8861,0.6828,0.9153,0.0,0.0,0.0,0.0,0.0,0.7143,-0.4762,-0.0897,0.8463,0.5609,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3428,0.2514,0.0306,0.0317,0.0,0.0,0.0,0.0,1.0,0.7008,1,0.6469,,0.0,0.0,0.0,0.0,0.0,0.1758,-0.0038,0.9832,1.0,0.8205,1.0,0.154,,0.3255,0.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2019-04-22 00:00:00+00:00,5334.0,5600.5,5121.0,5238.6,784883.2547543,0.0816,,1,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.1818,0.0041,0.5909,0.5021,0.8518,0.8373,0.4316,0.7601,-0.5,0.0,0.0,0.0,0.0,-0.1185,-0.5915,,,0.8373,0.8451,0.7601,0.8815,0.0,0.0,0.0,0.0,0.0,0.8571,-0.4762,-0.0527,0.9001,0.5833,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.3534,0.2927,0.0358,0.0417,0.0,0.0,0.0,0.0,0.9643,0.4945,1,0.6209,,0.0,0.0,0.0,0.0,0.0,0.1453,0.0066,0.9832,1.0,0.9167,1.0,0.1697,,0.3735,0.0823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2019-04-29 00:00:00+00:00,5770.9,5911.2,5186.0,5335.6,694885.10528121,0.1915,,1,UP,UP,UP,UP,UP,UP,UP,UP,UP,UP,0.0,0.0,0.0,0.2719,0.0187,0.6359,0.5093,0.8595,0.885,0.5103,0.8376,0.0,0.0,0.0,0.0,0.0,-0.0548,-0.5096,,,0.885,0.9238,0.8376,0.9452,0.0,0.0,0.0,0.0,0.0,0.9286,-0.4762,-0.0099,0.9321,0.6157,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3728,0.3088,0.0405,0.1222,0.0,0.0,0.0,0.0,0.9324,0.4038,1,0.6477,,0.0,0.0,0.0,0.0,0.0,0.1348,0.0215,1.0,1.0,0.9955,1.0,0.1879,,0.425,0.0949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2019-05-06 00:00:00+00:00,6875.5,7517.1,5620.0,5770.4,879042.33758132,0.1577,,1,UP,UP,UP,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,0.0,0.0,0.4398,0.0545,0.7199,0.5272,0.8548,0.8421,0.5866,0.8668,0.0,0.0,0.0,0.0,0.0,-0.1551,-0.3025,-0.2339,,0.8421,0.7575,0.8668,0.846,0.0,0.0,0.0,0.0,0.0,1.0,-0.4762,0.0424,0.9629,0.641,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3995,0.3219,0.1026,0.1861,0.0,0.0,0.0,0.0,0.8997,0.3275,1,0.6496,,0.0,0.0,0.0,0.0,0.0,0.1794,0.0764,1.0,1.0,0.9955,1.0,0.2177,,0.6055,0.1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2019-05-13 00:00:00+00:00,7960.8,8349.0,6822.8,6876.1,1085077.93947783,0.0028,0.0279,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.5497,0.088,0.7749,0.544,0.8609,0.8557,0.6565,0.8842,0.0,0.0,0.0,0.0,0.0,-0.0812,-0.0747,-0.2253,,0.8557,0.8858,0.8842,0.9219,0.0,0.0,0.0,0.0,0.0,1.0,-0.4762,0.0996,0.9694,0.6724,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4323,0.3099,0.1412,0.0638,0.0,0.0,0.0,0.0,0.93,0.3976,1,0.6603,,0.0,0.0,0.0,0.0,0.0,0.2014,0.1312,1.0,1.0,0.9955,1.0,0.2496,0.0414,0.6642,0.1855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2019-05-20 00:00:00+00:00,7982.1,8286.0,7466.0,7959.6,922311.2864071998,0.0873,0.8545,1,UP,UP,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.5516,0.0886,0.7758,0.5443,0.847,0.8432,0.7189,0.8976,0.0,0.0,1.0,0.0,0.0,-0.0774,-0.0706,-0.2146,,0.8432,0.8863,0.8976,0.9233,0.0,0.0,0.0,0.0,0.0,0.9286,0.5238,0.1547,0.9734,0.7133,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.4434,0.302,0.1219,0.0352,0.0,0.0,0.0,0.0,0.9471,0.4426,1,0.6385,0.5687,0.0,0.0,0.0,0.0,0.0,0.1696,0.1395,1.0,1.0,0.9955,1.0,0.2792,0.0448,0.6642,0.1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,2019-05-27 00:00:00+00:00,8679.3,9065.5,7936.3,7982.1,884533.40449273,-0.1108,-1.0715,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,0.0,0.0,0.0,0.6086,0.1098,0.8043,0.5549,0.8633,0.8909,0.7717,0.9012,-0.5,0.0,0.0,0.0,0.0,-0.0716,-0.0653,-0.2016,,0.8909,0.9005,0.9012,0.9292,0.0,0.0,0.0,0.0,0.0,1.0,0.5714,0.2034,0.9764,0.7649,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.466,0.297,0.1262,0.109,0.0,0.0,0.0,0.0,0.9568,0.471,1,0.6622,0.5742,0.0,0.0,0.0,0.0,0.0,0.158,0.1638,1.0,1.0,0.9955,1.0,0.3101,0.0488,0.711,0.2124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2019-06-03 00:00:00+00:00,7717.1,8760.0,7417.3,8678.3,828238.24205201,0.1924,1.8769,1,UP,UP,UP,UP,UP,UP,UP,UP,UP,UP,0.0,0.0,0.0,0.353,0.0744,0.6765,0.5372,0.8442,0.7985,0.8121,0.8825,0.0,0.0,0.0,0.0,0.0,-0.2501,-0.2281,-0.1875,,0.7985,0.6086,0.8825,0.7499,0.0,0.0,0.0,0.0,0.0,0.8571,0.5714,0.2276,0.8923,0.7352,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4798,0.2951,0.1423,0.2948,0.0,0.0,0.0,0.0,0.9601,0.4811,1,0.6046,0.557,0.0,0.0,0.0,0.0,0.0,0.1027,0.1285,0.747,0.241,0.9724,0.7795,0.3276,0.052,0.5556,0.1857,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
