,timedate,close,high,low,open,volume,1w_GAIN,1w_RATIO,1w_TREND,1w_TRENDPoint1,1w_TRENDPoint3,1w_TRENDPoint5,1w_TRENDPoint7,1w_TREND1,1w_TREND1Point3,1w_TREND1Point6,1w_TREND2,1w_TREND2Point5,1w_TREND3,1w_CDLMARUBOZU,1w_CDLRICKSHAWMAN,1w_CDLCLOSINGMARUBOZU,1w_CMO1,1w_CMO2,1w_RSI1,1w_RSI2,1w_STOCH1,1w_STOCH2,1w_STOCH3,1w_STOCH4,1w_CDLHIKKAKE,1w_CDLBREAKAWAY,1w_CDLDOJI,1w_CDLDOJISTAR,1w_CDLSHOOTINGSTAR,1w_WILLR1,1w_WILLR2,1w_TRIX1,1w_TRIX2,1w_STOCHF1,1w_STOCHF2,1w_STOCHF3,1w_STOCHF4,1w_CDLHIKKAKEMOD,1w_CDLRISEFALL3METHODS,1w_CDLDRAGONFLYDOJI,1w_CDLGRAVESTONEDOJI,1w_CDLHANGINGMAN,1w_AROONOSC1,1w_AROONOSC2,1w_PPO1,1w_MFI1,1w_MFI2,1w_CDLTASUKIGAP,1w_CDLXSIDEGAP3METHODS,1w_CDLHAMMER,1w_CDLINVERTEDHAMMER,1w_CDLLONGLINE,1w_CDLLONGLEGGEDDOJI,1w_PPO2,1w_PPO3,1w_PPO4,1w_CDLADVANCEBLOCK,1w_CDL2CROWS,1w_CDLSTALLEDPATTERN,1w_CDLTAKURI,1w_CDLSPINNINGTOP,1w_CDLSHORTLINE,1w_HT_DCPERIOD,1w_HT_DCPHASE,1w_HT_PHASOR1,1w_HT_PHASOR2,1w_CDL3BLACKCROWS,1w_CDLUNIQUE3RIVER,1w_CDL3WHITESOLDIERS,1w_CDLENGULFING,1w_HT_SINE1,1w_HT_SINE2,1w_HT_TRENDMODE,1w_ULTOSC1,1w_ULTOSC2,1w_CDLIDENTICAL3CROWS,1w_CDL3OUTSIDE,1w_CDLMATCHINGLOW,1w_CDLGAPSIDESIDEWHITE,1w_CDLDARKCLOUDCOVER,1w_CCI1,1w_CCI2,1w_STOCHRSI1,1w_STOCHRSI2,1w_STOCHRSI3,1w_STOCHRSI4,1w_ADX1,1w_ADX2,1w_DX1,1w_DX2,1w_CDL3INSIDE,1w_CDLBELTHOLD,1w_CDLHARAMICROSS,1w_CDLEVENINGDOJISTAR,1w_CDLMORNINGDOJISTAR,1w_CDLSEPARATINGLINES,1w_CDLTHRUSTING,1w_CDLHARAMI,1w_CDLHOMINGPIGEON,1w_CDLPIERCING,1w_CDLEVENINGSTAR,1w_CDLHIGHWAVE
87,2019-06-10 00:00:00+00:00,9202.0,9339.6,7505.9,7717.1,792353.74690301,0.1745,1.7017,1,UP,UP,UP,UP,UP,UP,UP,UP,UP,EITHER,0.0,0.0,0.0,0.4882,0.1189,0.7441,0.5594,0.8358,0.8181,0.8457,0.8987,0.0,0.0,0.0,0.0,0.0,-0.0249,-0.0222,-0.1713,,0.8181,0.9453,0.8987,0.9757,0.0,0.0,0.0,0.0,0.0,1.0,0.619,0.2596,0.9,0.7505,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5014,0.3216,0.2429,0.4594,0.0,0.0,0.0,0.0,0.9006,0.3294,1,0.6616,0.5898,0.0,0.0,0.0,0.0,0.0,0.1108,0.1547,0.59,0.5288,0.9724,1.0,0.347,0.0557,0.5994,0.2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2019-06-17 00:00:00+00:00,10809.9,11194.7,8830.1,9203.7,798544.63940475,0.0316,0.3159,1,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.5884,0.1634,0.7942,0.5817,0.8113,0.8174,0.8701,0.9023,0.0,0.0,0.0,0.0,0.0,-0.0526,-0.0479,-0.1521,,0.8174,0.8981,0.9023,0.9479,0.0,0.0,0.0,0.0,0.0,1.0,0.6429,0.2908,0.9094,0.7674,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.3457,0.3507,0.2869,0.0,0.0,0.0,0.0,0.8245,0.1829,1,0.6901,0.6118,0.0,0.0,0.0,0.0,0.0,0.1465,0.2126,0.5637,0.9211,0.9724,1.0,0.3723,0.0607,0.7009,0.2649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2019-06-24 00:00:00+00:00,11151.1,13971.4,10517.1,10809.9,750232.98362724,0.0064,0.0652,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.6061,0.1725,0.803,0.5862,0.8133,0.8044,0.8839,0.8844,0.0,0.0,0.0,0.0,0.0,-0.2795,-0.2607,-0.1303,,0.8044,0.5697,0.8844,0.7205,0.0,0.0,0.0,0.0,0.0,0.9286,0.6667,0.3176,0.918,0.7965,0.0,0.0,0.0,0.0,0.0,0.0,,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.4947,0.38,0.3691,-0.0344,0.0,0.0,0.0,0.0,0.6846,-0.0313,1,0.5756,0.5551,0.0,0.0,0.0,0.0,0.0,0.1694,0.2543,0.8133,0.9901,0.9724,1.0,0.402,0.0673,0.7877,0.3403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2019-07-01 00:00:00+00:00,11222.4,11998.0,9724.6,11151.2,489197.06301316,-0.0718,-0.7538,0,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.6098,0.1744,0.8049,0.5872,0.7682,0.6828,0.8864,0.8602,0.0,0.0,1.0,0.0,0.0,-0.2777,-0.2542,-0.1066,,0.6828,0.5806,0.8602,0.7276,0.0,0.0,0.0,0.0,0.0,0.9286,0.6667,0.3463,0.8578,0.7661,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.5028,0.4134,0.3264,-0.2246,0.0,0.0,0.0,0.0,0.5179,-0.2387,1,0.5742,0.5597,0.0,0.0,0.0,0.0,0.0,0.1207,0.1995,0.9704,1.0,0.9724,1.0,0.4191,0.0729,0.6413,0.3013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91,2019-07-08 00:00:00+00:00,10415.9,13150.0,10300.0,11222.2,415650.02947003,0.0025,0.0278,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,-1.0,0.4421,0.1436,0.721,0.5718,0.6735,0.5334,0.8832,0.8374,0.0,0.0,0.0,0.0,0.0,-0.3907,-0.3287,-0.0822,,0.5334,0.4501,0.8374,0.6409,0.0,0.0,0.0,0.0,0.0,0.8571,0.6667,0.3561,0.8585,0.773,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.497,0.4282,0.2253,-0.2567,0.0,0.0,0.0,0.0,0.4359,-0.3282,1,0.4838,0.5085,0.0,0.0,0.0,0.0,0.0,0.1136,0.1928,0.7789,0.3467,0.9545,0.8561,0.4379,0.079,0.6821,0.3303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2019-07-15 00:00:00+00:00,10440.6,11074.8,9056.8,10414.1,469298.79816155,-0.0879,-0.9797,0,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.444,0.1443,0.722,0.5722,0.5547,0.448,0.8741,0.803,0.0,0.0,1.0,0.0,0.0,-0.3913,-0.3264,-0.0576,,0.448,0.3132,0.803,0.612,0.0,0.0,0.0,0.0,0.0,0.7857,0.6667,0.3662,0.8049,0.741,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.4862,0.44,0.1799,0.2259,0.0,0.0,0.0,0.0,0.3684,-0.3969,1,0.4989,0.5199,0.0,0.0,0.0,0.0,0.0,0.0639,0.1442,0.4527,0.0114,0.9366,0.8571,0.4413,0.0836,0.4859,0.2719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93,2019-07-22 00:00:00+00:00,9523.0,10680.0,9321.8,10440.8,294095.34085103,0.1493,1.7086,1,UP,UP,UP,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,0.0,0.0,0.27,0.1097,0.635,0.5548,0.4225,0.2861,0.8585,0.7567,0.0,0.0,0.0,0.0,0.0,-0.5026,-0.4113,-0.0339,,0.2861,0.0949,0.7567,0.507,0.0,0.0,0.0,0.0,0.0,0.7143,0.6667,0.3687,0.7703,0.7285,0.0,0.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4869,0.4533,0.3545,0.3876,0.0,0.0,0.0,-1.0,0.2891,-0.4725,1,0.4865,0.5018,0.0,0.0,0.0,0.0,0.0,0.042,0.1243,0.1194,0.0,0.8915,0.6389,0.4445,0.0881,0.4859,0.2719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2019-07-29 00:00:00+00:00,10946.5,10972.4,9157.0,9524.4,257347.22161355,0.04,0.4584,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,1.0,0.3923,0.1506,0.6962,0.5753,0.3413,0.2899,0.8391,0.7266,0.0,0.0,0.0,0.0,0.0,-0.3443,-0.2797,-0.0101,,0.2899,0.4617,0.7266,0.6582,0.0,0.0,0.0,0.0,0.0,0.6429,0.6667,0.3744,0.7661,0.7375,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.4662,0.4314,-0.1066,0.0,0.0,0.0,0.0,0.2106,-0.5423,1,0.5044,0.5275,0.0,0.0,0.0,0.0,0.0,0.0525,0.1308,0.1238,0.36,0.9024,0.8671,0.4486,0.0927,0.5018,0.2797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2019-08-05 00:00:00+00:00,11384.2,12307.6,10750.0,10946.4,286200.98040799,-0.0871,-1.0208,0,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.4243,0.1627,0.7121,0.5813,0.317,0.375,0.8212,0.7217,0.0,0.0,0.0,0.0,0.0,-0.3098,-0.2392,0.0138,,0.375,0.5686,0.7217,0.7055,0.0,0.0,0.0,0.0,0.0,0.5714,0.6667,0.3768,0.7644,0.7416,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5051,0.478,0.3373,-0.6523,0.0,0.0,0.0,0.0,0.1381,-0.6027,1,0.463,0.526,0.0,0.0,0.0,0.0,0.0,0.0912,0.1526,0.2713,0.454,0.894,0.9325,0.4571,0.0979,0.5674,0.3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2019-08-12 00:00:00+00:00,10390.5,11604.8,9517.3,11382.3,265460.0368065,-0.0311,-0.3752,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.262,0.1254,0.631,0.5627,0.3817,0.4802,0.7966,0.6768,0.0,0.0,0.0,0.0,0.0,-0.5009,-0.3311,0.0364,,0.4802,0.4103,0.6768,0.5712,0.0,0.0,0.0,0.0,0.0,0.5,0.6667,0.3644,0.7207,0.7307,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5125,0.4849,0.1404,-0.8305,0.0,0.0,0.0,0.0,0.0949,-0.6368,1,0.4893,0.5182,0.0,0.0,0.0,0.0,0.0,0.0377,0.1166,0.2713,0.0,0.858,0.712,0.452,0.1017,0.386,0.2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2019-08-19 00:00:00+00:00,10067.1,10950.0,9761.4,10390.5,191905.81024368,-0.0458,-0.5563,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2136,0.1134,0.6068,0.5567,0.4259,0.4226,0.7654,0.6219,0.0,0.0,0.0,0.0,0.0,-0.5957,-0.361,0.0573,,0.4226,0.2889,0.6219,0.4538,0.0,0.0,0.0,0.0,0.0,0.4286,0.6667,0.3424,0.6699,0.7243,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.5284,0.4918,-0.0203,-0.6093,0.0,0.0,0.0,0.0,0.0515,-0.6698,1,0.4499,0.5104,0.0,0.0,0.0,0.0,0.0,0.0162,0.1028,0.1513,0.0,0.809,0.6086,0.4473,0.1054,0.386,0.2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2019-08-26 00:00:00+00:00,9605.7,10630.0,9320.0,10067.2,173058.37194212,0.0814,0.9793,1,UP,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.146,0.0965,0.573,0.5482,0.3944,0.2805,0.7315,0.5789,0.5,0.0,0.0,0.0,0.0,-0.6661,-0.4036,0.0761,,0.2805,0.1424,0.5789,0.3339,0.0,0.0,0.0,0.0,0.0,0.2143,0.6667,0.3201,0.6179,0.7132,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.548,0.4989,-0.1185,-0.188,0.0,0.0,0.0,0.0,0.0069,-0.7022,1,0.4839,0.4943,0.0,0.0,0.0,0.0,0.0,-0.0239,0.0869,-0.0,0.0,0.7278,0.3503,0.4383,0.1086,0.3224,0.2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2019-09-02 00:00:00+00:00,10387.5,10904.6,9519.3,9605.8,204456.95117857,-0.008,-0.0999,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2248,0.1198,0.6124,0.5599,0.322,0.2629,0.6968,0.5484,0.0,0.0,0.0,0.0,0.0,-0.5468,-0.3313,0.0934,,0.2629,0.3573,0.5484,0.4532,0.0,0.0,0.0,0.0,0.0,0.2143,0.6667,0.2961,0.5846,0.7247,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5681,0.5001,-0.064,0.427,0.0,0.0,0.0,0.0,-0.0004,-0.7074,1,0.4738,0.5021,0.0,0.0,0.0,0.0,0.0,-0.0003,0.0915,0.0944,0.2831,0.6775,0.4534,0.4315,0.1118,0.3426,0.2449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2019-09-09 00:00:00+00:00,10304.3,10517.1,9878.8,10387.6,120952.28928402,-0.0305,-0.3805,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.212,0.1166,0.606,0.5583,0.2845,0.3102,0.6622,0.5262,0.0,0.0,1.0,0.0,0.0,-0.5672,-0.339,0.1092,,0.3102,0.4308,0.5262,0.4405,0.0,0.0,1.0,0.0,0.0,0.2143,0.6667,0.2818,0.6391,0.7262,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,-1.0,-1.0,0.5705,0.5071,0.1143,0.2086,0.0,0.0,0.0,0.0,-0.0444,-0.7378,1,0.511,0.51,0.0,0.0,0.0,0.0,0.0,-0.0239,0.0856,0.1734,0.2371,0.6231,0.422,0.4252,0.115,0.3426,0.2449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2019-09-16 00:00:00+00:00,9990.4,10356.8,9630.0,10304.3,125936.85946467,-0.2026,-2.5518,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,0.0,0.0,0.0,0.1625,0.1047,0.5813,0.5523,0.3243,0.3998,0.6287,0.5008,0.5,0.0,0.0,0.0,0.0,-0.7743,-0.3681,0.1231,,0.3998,0.4113,0.5008,0.3843,0.0,0.0,0.0,0.0,0.0,0.1429,0.6667,0.2552,0.5757,0.7274,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.5595,0.5259,0.0516,-0.3648,0.0,0.0,0.0,0.0,-0.1622,-0.8124,1,0.446,0.5083,0.0,0.0,0.0,0.0,0.0,-0.0713,0.0757,0.221,0.1427,0.581,0.3024,0.4163,0.1178,0.3018,0.2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2019-09-23 00:00:00+00:00,7966.3,10073.0,7660.0,9990.5,304749.70899559,0.0053,0.0681,1,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.094,0.0317,0.453,0.5158,0.3407,0.3122,0.5946,0.4499,0.0,0.0,0.0,0.0,0.0,-0.9515,-0.5552,0.1336,,0.3122,0.0944,0.4499,0.0485,0.0,0.0,0.0,0.0,0.0,-0.9286,0.6667,0.2102,0.468,0.7204,0.0,0.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5405,0.5475,-0.0601,-0.3839,0.0,0.0,0.0,0.0,-0.2939,-0.8837,1,0.3827,0.4825,0.0,0.0,0.0,0.0,0.0,-0.2096,0.0398,0.1266,0.0,0.4726,0.0,0.389,0.1185,0.034,0.1449,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2019-09-30 00:00:00+00:00,8008.8,8498.0,7712.3,7966.4,142082.75509567,0.0493,0.6447,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,-0.0886,0.033,0.4557,0.5165,0.3055,0.2044,0.5564,0.3829,0.0,0.0,1.0,0.0,0.0,-0.9365,-0.5545,0.141,,0.2044,0.1075,0.3829,0.0553,0.0,0.0,0.0,0.0,0.0,-0.9286,0.6667,0.1641,0.3309,0.7188,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.5198,0.5717,-0.1474,-0.1511,0.0,0.0,0.0,0.0,-0.4354,-0.9444,1,0.3831,0.4774,0.0,0.0,0.0,0.0,0.0,-0.2212,0.026,0.0532,0.017,0.3573,0.0096,0.3637,0.1191,0.034,0.1449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
104,2019-10-07 00:00:00+00:00,8403.6,8779.9,7765.4,8008.8,157189.35092879,-0.0452,-0.6042,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0371,0.0459,0.4815,0.523,0.2235,0.1541,0.5117,0.3196,-0.5,0.0,0.0,0.0,0.0,-0.8646,-0.5243,0.1463,,0.1541,0.2603,0.3196,0.1354,0.0,0.0,0.0,0.0,0.0,-0.7857,0.6429,0.1208,0.4079,0.7182,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5082,0.5902,-0.1129,0.1324,0.0,0.0,0.0,0.0,-0.5369,-0.9762,1,0.4058,0.4715,0.0,0.0,0.0,0.0,0.0,-0.1498,0.0298,0.0652,0.1786,0.2808,0.0999,0.3424,0.1199,0.0659,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2019-10-14 00:00:00+00:00,8023.4,8449.5,7816.8,8403.1,97806.81005633,0.1868,2.4969,1,UP,UP,UP,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,0.0,0.0,-0.0821,0.0324,0.4589,0.5162,0.1753,0.1675,0.4658,0.2635,0.0,0.0,0.0,0.0,0.0,-0.9218,-0.5601,0.1493,,0.1675,0.1348,0.2635,0.0662,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0885,0.3064,0.7111,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.5002,0.6095,-0.0301,0.0271,0.0,0.0,0.0,0.0,-0.635,-0.9953,1,0.4322,0.4688,0.0,0.0,0.0,0.0,0.0,-0.13,0.0224,0.0782,0.0389,0.2053,0.0048,0.3227,0.1207,0.0659,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2019-10-21 00:00:00+00:00,9521.8,10500.0,7291.1,8023.4,312910.92667874,-0.0357,-0.4862,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0972,0.0805,0.5486,0.5403,0.2283,0.3634,0.4258,0.2624,0.0,0.0,0.0,0.0,0.0,-0.5553,-0.419,0.1518,,0.3634,0.6952,0.2624,0.4447,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0621,0.4267,0.7224,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4892,0.6283,-0.0524,-0.3483,0.0,0.0,0.0,0.0,-0.7215,-0.9998,1,0.4765,0.4838,0.0,0.0,0.0,0.0,0.0,-0.0413,0.0456,0.3209,0.7451,0.2043,0.3423,0.3189,0.123,0.2694,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2019-10-28 00:00:00+00:00,9182.0,9906.4,8934.6,9522.1,191373.73267523,-0.0419,-0.5893,0,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0545,0.0682,0.5272,0.5341,0.3347,0.4731,0.3912,0.2672,0.0,0.0,0.0,0.0,0.0,-0.6231,-0.451,0.1533,,0.4731,0.5893,0.2672,0.3769,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0431,0.5089,0.7312,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4789,0.647,-0.2106,-0.4986,0.0,0.0,0.0,0.0,-0.798,-0.9904,1,0.459,0.4849,0.0,0.0,0.0,0.0,0.0,-0.02,0.0494,0.5203,0.7768,0.1825,0.2786,0.3153,0.1253,0.2694,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2019-11-04 00:00:00+00:00,8797.1,9524.0,8675.8,9182.0,131372.17168897,-0.0309,-0.4387,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0067,0.0542,0.5034,0.5271,0.4737,0.5846,0.3581,0.2502,0.5,0.0,0.0,0.0,0.0,-0.6998,-0.4872,0.1538,,0.5846,0.4693,0.2502,0.3002,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,0.0128,0.4354,0.7301,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.481,0.655,-0.3333,0.0188,0.0,0.0,0.0,0.0,-0.827,-0.9823,1,0.4229,0.4665,0.0,0.0,0.0,0.0,0.0,-0.0392,0.0383,0.6784,0.5132,0.1512,0.1719,0.3092,0.1272,0.2302,0.2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2019-11-11 00:00:00+00:00,8525.4,9135.0,8367.4,8797.1,115970.35480021,-0.1809,-2.5677,0,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,0.0,0.0,0.0,-0.0268,0.0443,0.4866,0.5222,0.5129,0.4811,0.325,0.2286,0.0,0.0,0.0,0.0,0.0,-0.7139,-0.5128,0.1531,,0.4811,0.3846,0.2286,0.246,0.0,0.0,0.0,0.0,0.0,-0.7857,0.5,-0.0195,0.3388,0.7282,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4963,0.652,-0.2132,0.452,0.0,0.0,0.0,0.0,-0.8162,-0.9857,1,0.4556,0.4455,0.0,0.0,0.0,0.0,0.0,-0.0554,0.0273,0.5329,0.3087,0.1254,0.0964,0.3002,0.1287,0.1832,0.1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2019-11-18 00:00:00+00:00,6983.7,8624.3,6790.1,8526.4,248806.22288611,0.0459,0.6552,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.1912,-0.0097,0.4044,0.4952,0.4559,0.3021,0.2905,0.1904,0.0,0.0,0.0,0.0,0.0,-0.9535,-0.6597,0.1503,,0.3021,0.0522,0.1904,0.0402,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,-0.0457,0.3526,0.7224,0.0,0.0,0.0,0.0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5077,0.6603,-0.121,0.5982,0.0,0.0,0.0,0.0,-0.8455,-0.9754,1,0.4061,0.4431,0.0,0.0,0.0,0.0,0.0,-0.1395,-0.0106,0.274,0.0,0.1254,0.0,0.2804,0.1285,0.0222,0.1214,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2019-11-25 00:00:00+00:00,7304.2,7849.5,6513.1,6983.7,307503.15687440004,0.0332,0.4746,1,UP,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.1478,0.0013,0.4261,0.5007,0.3355,0.2233,0.2633,0.2048,0.0,0.0,0.0,0.0,0.0,-0.8199,-0.6408,0.146,,0.2233,0.2331,0.2048,0.1783,0.0,0.0,0.0,0.0,0.0,-1.0,0.4762,-0.0644,0.3488,0.7095,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.5038,0.681,0.0505,0.6486,0.0,0.0,0.0,0.0,-0.9074,-0.9388,1,0.4133,0.4369,0.0,0.0,0.0,0.0,0.0,-0.1354,-0.0216,0.1531,0.1506,0.1322,0.0638,0.2642,0.1281,0.0533,0.1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2019-12-02 00:00:00+00:00,7546.8,7805.2,7080.0,7304.3,194910.18823456,-0.0283,-0.4041,0,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.1147,0.0097,0.4427,0.5048,0.245,0.2095,0.2457,0.2248,0.0,0.0,0.0,0.0,0.0,-0.7646,-0.62,0.1408,,0.2095,0.3433,0.2248,0.2354,0.0,0.0,0.0,0.0,0.0,-0.8571,0.4524,-0.0785,0.4165,0.711,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.4961,0.7032,0.1607,-0.0115,0.0,0.0,0.0,0.0,-0.957,-0.8817,1,0.4333,0.4617,0.0,0.0,0.0,0.0,0.0,-0.0999,-0.0173,0.154,0.3115,0.1376,0.1433,0.2491,0.1277,0.0533,0.1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2019-12-09 00:00:00+00:00,7333.5,7660.7,7283.7,7547.1,39634.26856017,,,0,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.1382,0.0021,0.4309,0.5011,0.2431,0.2965,0.2358,0.2305,0.0,0.0,0.0,0.0,0.0,-0.7951,-0.6446,0.1347,,0.2965,0.3129,0.2305,0.1868,0.0,0.0,0.0,0.0,0.0,-0.8571,0.4286,-0.0972,0.3523,0.7066,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,0.5009,0.7261,0.0446,-0.4161,0.0,0.0,0.0,0.0,-0.9888,-0.8049,1,0.346,0.4485,0.0,0.0,0.0,0.0,0.0,-0.0925,-0.023,0.2433,0.2677,0.1484,0.0911,0.2351,0.1272,0.0533,0.1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
